54525,KOC
54526,KON,PRA,VEN,MOC
54528,CPT
54529,DPO
54530,PRA
54533,DBE
54534,DOE,DPT
54535,INT
54536,INT
54537,ALI
54538,DPO
54539,AD,VIE
54540,JUV
54541,DOE,DOB,KON
54542,INT
54543,KOC,DOA,DOV,KRJ
54546,LEG,PLU
54547,VIE
54548,DBE
54549,DPO
54551,CPT
54552,CPT
54554,TER
54555,PLU
54556,DOV
54558,DOA
54560,VIE,CPT
54562,VIS
54563,DOA
54564,KOC,KON
54566,DOG,DOE
54567,DOV
54568,CPT
54569,DOE,KOC,KON,DOP,PRA
54570,DPT
54571,DOA,CPT
54572,DOA
54573,CPT
54574,DPT
54575,THA
54576,VIE
54578,DPT,KON,VEN
54579,INT
54580,DOB
54581,DBE,TER
54582,DPT
54583,DOB
54584,KOC
54585,TRI,DPT
54586,DOP,CPT
54587,AH
54590,GOA
54592,INT
54593,VIS
54594,DOE,MSA
54595,DOA,DOV
54596,DOA
54597,VIS,DPO,VEN
54598,VEN
54599,DPT
54600,THA
54601,DPT
54602,DPT
54603,VIS
54604,INT,KON
54606,PLU,MEL
54607,DBE
54608,CPT
54609,JUV,DBE,LEG
54610,DPT
54612,DOE
54613,VEN
54614,LAR,CUB
54615
54616,VIS,DBE,LEG
54617,CPT
54618,DPT
54619,DOE,CPT
54620,DOA
54621,DOG
54622,DOE
54624,KAZ,VEN
54625,VEN
54626,KON
54629,DOE
54630,KON,DOA,CPT
54631,DPT,PLU
54633,DOV
54634,INT,DOE,DOB,KOC,DOA
54635,CPT
54636,VIS,DOE,BIM,DOA,KEA
54637,PLU
54638,DBE,PRA,VEN
54639,LEG,TER
54640,INT,DPT,KON,CON
54641,KOC
54642,DOA
54643,INT,DPO
54644,DOE
54647,KAZ,KRS
54648,DOE
54649,TRI
54650,CPT
54651,VIE
54652,INT,DOA
54654,CPT
54655,VIS
54658,CPT
54660,TRI
54661,PLU
54662,JUV
54663,JUV
54664,DBE
54665,KRJ
54667,DOP
54669,INT
54670,VIS,DOA
54671,KAZ
54673,PLU,LEV
54674,TRI
54675,CPT
54677,INT,DOB
54678,KRS
54679,DPT
54680,VIE,AH
54681,DOB
54682,INT
54684,JUV,DOA
54685,DOB
54686,DOE,BIM
54687,CON,KRJ,X5
54688,DPT
54689,DBE
54690,TER
54691,INT
54692,INT
54693,DOB
54694,VIS
54696,MSA,TER,MOC
54698,VIE
54699,DPT
54701,DOA
54703,VEN
54704,DPT
54705,DOB
54706,DOB,KOC
54707,CPT
54708,DOB,CPT
54709,KOC,KAZ,PLU
54712,TRI
54713
54714,DOE,DOB
54715,TRI
54716,KOC
54717,KOC,CPT
54719,DOA
54720,DBE
54721,DPT
54722,VIE
54723,LEG
54724,CPT
54725,DOE
54726,DOB
54729,TER
54730,INT,VEN
54733,VEN
54734,PRA,TER
54736,DBE
54737,DBE,DPT
54738,CON
54741,VIE,PLU
54742,JUV
54743,JUV,CPT
54744,DBE,MOP,MSA
54745,CPT
54746,KOC
54747,LEG
54751,CPT
54752,CPT
54753,DBE,CON
54754,KOC,DPT,KON,CON
54755,VIE
54757,DOE
54758,VIE,DBE
54759,VIE,DPT,DOV
54760,VIS
54761,DBE,CON
54762,DOE
54764,AMB
54765,DPT,DOA
54766,JUV,CPT
54767,TRI,DBE,BIM
54769,DBE,CPT
54770,LEG
54771,DBE,KAZ
54772,BED
54774,DOP
54775,DOE
54776,DOA,CPT
54777,JUV
54778,CPT
54779,DOE,PRA
54781,DOB
54782,DBE
54783,DOG,TRI,DPT,KRJ
54784,INT,LEG,SLI
54785,KAZ,TER
54786,TRI,DOE,DOA,VEN
54788,DBE,DPT
54789,INT
54790,DOE,DOB,-1
54792,MOC
54793,INT,MSA
54794,LEG,PRA
54795,TER,VEN
54796,DPO
54797,DOV
54798,INT
54799,PRA
54800,VEN
54801,DPT
54802,KOC
54803,INT
54804,CPT
54805,DOB,CPT
54806,TRI
54807,PLU,CON,THA,PUF
54808,VEN,X4
54809,PLU
54810,TER
54811,DBE
54812,KOC
54813,DOV
54814,VIE,DOE
54815,VEN
54816,JUV
54817,KON,PLU
54818,DPT,CPT
54820,INT
54821,TER
54822,CPT
54823,DBE
54824,KON
54825,TER
54826,DPT
54827,CON
54829,DOA
54830,DOB
54831,DPO
54832,DBE
54833,KON
54834,LEG,MOP
54835,KOC,PLU
54837,DOB
54839,INT,DBE
54841,KON
54842,INT
54843,PRA,PUF
54844,VIS
54845,PLU
54846,DBE
54847,DOE
54848,CPT
54849,TRI,DOE
54851,JUV
54852,DPT,DOV
54853,DPT
54855,DOE,DOA
54856,DBE,LEG
54857,DOB
54858,VIE,KOC,DBE,PRA
54859,INT,BIM
54862,KON
54863,VEN
54864,INT,KRS
54865,CPT
54866,VIE
54867,KON
54868,KOC
54869,DOE,DOB,KOC
54870,DOP
54871,INT
54872,DPT
54873,DOE
54874,DOA
54875,DOB
54877,PRA
54878,CPT
54881,DBE
54882,CPT
54883,PLU
54885,INT
54886,TRI,CPT
54887,DOE
54890,INT
54892,DOB
54893,DOE,DPT
54895,CPT
54896,TRI
54898,BIM,PRA,PUF
54899,TRI
54900,DOB,DOA
54901,TRI
54902,CPT
54903,DOA
54904,DBE
54905,CPT
54906,VIS,PLU
54907,TRI,KOC
54908,DOB
54909,DBE
54910,JUV,KON
54911,DOG
54913,DOV
54914,TRI
54915,DOG
54916,DOV
54917,CPT,PLU
54918,DOE
54919,DPO,TER
54920,CPT
54921,DOE
54923,CPT
54924,TRI
54925,DBE
54926,DBE
54927,INT,DOA,DOV
54928,KOC,DBE
54929,DOB
54930,DBE,DPO
54931,VIE,DOE,DOB
54932,CPT
54933,DPO
54934,INT
54935,KON
54936,KON,VEN
54937,BIM
54938,DPO
54939,VEN
54940,AD,DPT
54942,DPT
54943,DOE,DOA
54945,CPT
54946,INT
54947,CON
54950,DOE
54951,DBE
54952,DOA
54953,KOC
54954,CON
54955,DBE,DPT
54956,KOC
54957,DOE
54958,DOP
54960,INT
54961,CPT
54962,DBE
54964,PLU
54965,INT
54966,DOB
54967,DOE
54968,TER
54969,DBE
54970,JUV,CPT,CON
54971,CON
54972,VIS,DOE,CPT
54973,DBE
54974,TRI,KOC,MOP
54976,DOB
54977,KOC
54978,DOB,MSA
54979,VIS,DBE,AH
54980,VIS
54981,VIS,DEL
54982,VIS
54983,DBE
54984,VIS,VEN
54985,DPT
54986,INT
54987,DOE
54988,DOA
54989,PLU
54990,DPO
54991,DOB
54992,DBE
54993,DOB
54994,AD,VIE,DOE,DOV,CPT
54995,JUV
54996,DOE
54998,DPT
54999,CON
55002,DOB
55003,KRJ,VEN
55004,DOA
55005,MSA
55006,VIS,INT
55007,INT,PRA
55010,DOE
55011,CPT,AH
55012,CON
55013,DPT,TER
55014,CPT
55015,DOV
55016,KOC
55017,DBE
55018,INT
55019,INT
55020,TRI,TER
55021,CPT
55022,DOG,KOC,DBE,PRA
55023,DOB
55025,VEN
55026,TRI
55027,DOP
55028,CON
55029,KON,DOP
55030,VIE
55031,VIS
55032,DOG
55033,BIM
55034,DPT
55035,DBE,DPT
55036,DOB
55037,INT
55038,KAZ
55039,CPT
55040,DOA
55041,DOG
55042,KON
55043,DOG
55044,DOB,BIM,MAG
55045,INT,VIE
55046,PRA
55048,CON
55049,CON,KRJ
55050,INT,DOE,KON
55051,DOA
55052,DOE
55053,CON
55054,CON
55056,VIE,PUF
55057,DOB
55058,PLU
55059,MOP
55060,INT
55061,DOB
55062,INT
55064,KON
55065,BIM
55066,KOC,KON,CPT
55067,INT,BIM
55068,SIB
55069,KOC,DBE,LEG
55070,CPT
55071,DOA
55072,DOA
55073,DOA
55074,DOA,CPT
55075,DPT
55076,X5
55077,TRI,PRA
55078,DOB
55079,TRI,LEG,VEN
55080,DBE
55081,DOA,CPT
55082,PLU
55084,KOC,KON
55085,DPO
55086,DPO
55087,INT
55088,KOC
55089,BIM
55090,CON
55091,DOE
55092,DBE
55093,TRI,DBE
55094,TRI
55095,VEN
55096,MOC
55097,DBE
55098,DBE
55099,CON,DPO
55100,VEN
55101,DOB
55102,DOE
55104,DOG
55105,TER
55106,AD,DOB,KOC,PRA
55108,VEN
55110,VIS
55111,CON
55112,DOE
55113,CPT
55116,DOB,DOA
55117,JUV,INT,PLU
55118,PRA
55119,TRI
55120,CON
55121,INT
55122,DBE,KON
55123,DOE
55124,CON
55125,VIE
55126,DPO
55127,TRI,LEG,CPT
55128,CPT
55129,DOV
55131,CPT
55132,VEN
55133,DOA
55134,DBE
55137,CPT
55138,LEG,PRA
55139,DOG
55140,PLU
55141,VEN
55142,TER
55143,INT,PLU,PRA,ZEN
55144,CON
55145,DPO
55146,DBE
55147,DPT
55148,CPT
55149,LEG,DOV
55150,LEG
55153,LEG
55154,DOA
55155,DBE
55156,CPT
55157,TRI
55158,DOE
55159,CON
55160,DPT,LEG,VEN
55161,CPT
55162,KOC
55163,CPT
55164,CPT,CON
55165,DOA
55166,CPT
55167,VIS
55168,PRA,CON
55169,DOA
55171,LEG
55173,DBE,DPT,KRS
55174,JUV,CON
55176,CPT
55179,CAN,THO
55181,DOE
55182,TRI
55183,PRA
55184,TRI
55185,PLU
55187,KOC,DBE
55188,DOG,KON,CPT
55190,PLU
55191,DBE,DPT
55192,DBE
55194,INT,DOV,VEN
55195,DOG,DOA,ZEN,DPO
55196,JUV,DOA
55197,VIE
55198,DOE
55199,KOC,DBE,PLU,TER
55200,BIM,TER
55201,CPT,VEN
55202,DOB
55203,KOC,CPT,PLU,VEN
55204,DOP
55205,TRI
55206,VIS
55207,DOA
55208,CPT
55209,VIE
55212,TER
55213,TRI,DOA,PLU
55214,VEN
55215,AD,VIE,VEN
55216,VEN
55217,DBE
55218,LEG
55220,CON
55221,KON,BIM,VEN
55222,INT
55223,BIM,MOP
55224,PRA
55225,CON
55226,VIS
55228,DPO
55229,CPT
55230,INT
55231,VIS
55232,DOB,CPT
55233,KOC
55234,INT
55235,TRI,DOB,DBE
55236,DOA
55240,INT
55241,DOA
55242,DPT
55243,KOC
55244,PA
55248,DOA
55249,DOB
55251,LEV
55253,DOE
55254,TRI
55255,DPO
55256,KON
55257,TER
55258,INT
55260,CPT
55261,KOC
55262,TRI
55263,KRS,VEN
55264,MAG
55265,DOA
55266,TRI
55267,CPT
55268,DOG
55269,CPT
55270,TER
55271,INT
55272,CPT
55273,VIS
55275,PRA
55277,PLU
55278,KON
55280,DBE
55281,TRI,DOE
55282,CPT
55283,DPT
55284,CPT
55286,KRS
55287,JUV,DOE,CPT
55288,CPT
55290,DBE
55291,DBE,SLI
55292,DBE,MOC
55293,DBE,MOP
55295,DOE,CPT
55296,CPT
55297,DPT
55298,KOC
55299,VIS
55300,INT
55301,INT
55303,TRI
55304,DBE
55306,DOE,DBE,KAZ,PLU
55307,CPT
55309,PLU
55310,INT,VIE,PRA,PUF
55311,DOA
55312,DOE
55314,CON
55315,DOE
55316,DBE
55317,INT
55318,PLU
55319,DOV
55320,KOC,DOA
55321,DPT
55323,DOE
55324,DOA
55325,VEN
55326,PLU
55327,INT,VIE
55328,VIE,DBE
55331,DPT
55333,KOC,KON
55334,DBE
55335,DOE,KOC
55336,DPO
55337,DBE
55338,DOG,DOE,KON
55340,DOE
55343,CON
55345,DPO
55347,CON
55348,INT
55351,VIS
55352,DPT,VEN,X3
55353,LEG
55354,MOC
55355,TRI,KOC,PRA
55356,INT
55357,VIS,VEN
55358,DBE
55359,VIE
55360,BIM
55361,DBE
55362,INT
55364,KOC,KON
55365,BIM
55366,DPT
55367,DPT
55369,INT,DOB,KOC
55372,INT,KOC
55373,DOB,CPT
55375,INT,PRA,CON
55376,CPT
55379,DOA
55380,KOC,CON
55381,TER
55382,TRI
55384,DOA
55385,DOB,DBE
55386,BIM,DOA,PLU
55387,CPT
55388,DOB
55390,KON
55391,INT,VIE,PRA
55392,KON,CPT
55393,VIS,INT
55394,VIS
55395,CPT
55396,INT,PLU
55397,CPT
55398,DBE
55399,KON,KRS,VEN,X3
55400,VIE
55401,DPT,CPT,VEN
55402,DOE
55403,JUV,VEN
55404,DBE
55405,DOE,CPT
55406,DOB
55407,DOB
55408,DBE,DPT
55409,VIE,KOC,DOV,VEN,MOC
55410,VEN
55411,DOV
55412,INT,ZAN
55415,KON,MSA
55416,PRA
55418,KOC
55419,DOA
55420,CON
55421,KON,DPO
55422,DOE
55423,DOB,KOC,PLU,PRA,VEN
55424,DPT
55426,CON
55427,DOB,CON,INFI
55428,KOC
55430,DOB
55431,DOP
55432,KOC,DBE
55433,DPO
55435,CON
55436,VIS,VIE
55437,JUV
55438,INT,KRJ,VEN
55439,BIM,CON
55440,VIS
55441,CPT
55443,TRI
55444,AH,THA,PUF
55445,DBE
55446,CPT
55447,DOE,DOB
55449,VIS
55452,DOP
55453,CON
55454,CPT
55455,DPT
55458,CPT
55460,MOC
55461,DOE,CPT
55463,VIS,KON
55464,DOB,DPT
55465,DOE
55466,DOB,DBE
55467,DOG
55468,DPO
55469,DOP
55471,DOG,TRI,AH,ZEN,PUF
55472,VIS
55473,PLU,MAG
55474,DBE
55475,KON
55476,KOC,PRA
55477,DPT
55478,DOB
55479,DBE
55480,DPT
55482,DOG,DOP,PLU
55483,DPT
55484,VIS,DPT
55485,KON
55487,DPT
55488,CPT
55489,PRA
55490,DOE
55491,DPO
55492,DBE
55493,CPT
55494,DBE
55495,CON
55496,DOG,TRI,PUF
55497,DBE,KAZ
55498,TRI
55499,DOB
55500,DOE,DBE
55501,DBE
55502,INT
55503,VIS,DBE
55504,INT
55505,DOE
55506,VIS
55507,VIE,DOE,DBE,BIM,PUF
55509,BIM
55510,CPT
55511,LEG
55512,INT,DOE,PRA
55513,DBE,CON
55514,CPT
55515,KOC
55516,CPT,PRA
55517,LEG
55518,CPT
55519,PLU,MOP
55520,DBE
55521,DOE
55523,PLU
55524,VIS
55525,DPO
55526,JUV,VIS,DOG,DOE,SLI,LAR,CUB
55527,DOE
55528,CPT
55530,CON
55531,DPO,MSA,VEN
55532,TRI,DOE
55533,DOE
55534,DOA
55535,INT
55536,DOE
55538,DBE,KON
55539,DPT
55540,DOB
55541,DPT
55542,INT,DOB,DBE
55543,CPT
55544,KOC
55545,BIM
55546,INT
55547,CPT
55548,DPT
55549,INT
55550,X2
55551,PLU
55552,KOC
55553,LEG
55554,CON
55555,LEG
55556,LEG
55557,TER
55559,DOP
55560,MSA,VEN
55561,VIS,CON
55562,TRI
55564,INT
55565,DPT
55566,DBE
55567,PLU
55568,VIS,VIE,KOC,KON,MOP,DPO,KRS
55569,PLU
55570,PLU,CON
55571,BIM
55572,INT,DBE,DOA
55573,DOP,CPT,ZEN
55575,DOE,DOB
55576,DPT
55577,TER
55578,VIE
55579,DOB
55581,KOC,DPT
55582,CPT
55583,VIS,INT
55584,INT
55585,DBE
55586,VIS,TRI
55587,DOE
55588,KOC,MSA
55589,DOE,DPO
55591,DOA
55592,PLU
55593,CPT
55594,DOB
55595,KOC,DBE,-1
55596,TRI
55597,INT
55598,LEG,DPO,VEN
55600,KON
55603,PLU
55604,PLU
55605,DOB,DBE,DPT,KON
55607,CPT
55609
55610,PLU
55611,KON
55614,VEN
55615,DBE
55616,KAZ,MAG
55617,TER
55618,PLU
55619,DBE
55621,TRI
55622,-1
55623,CPT
55625,VEN
55626,DOB,DBE
55627,INT
55629,BIM
55630,TRI,DOE,KOC,KON
55631,TER
55632,DOB
55633,DPT,BIM,AH,SOC
55635,KAZ
55636,150K
55637,PRA
55638,CPT
55639,VIS,KOC
55640,PLU
55641,INT
55643,DOA
55644,DPT
55645,DPT
55646,INT,CON,VEN
55647,CON
55648,DOE
55649,DOB
55650,INT,VIE,DOB,DBE
55651,DBE
55652,DBE,DPT,PRA
55653,DOE
55654,TER,MOC
55655,INT,DBE,DOA
55656,DBE
55657,KOC
55658,CON
55659,VIS
55660,DOA
55661,KRJ,VEN
55662,TRI
55663,DPO
55665,DOA
55667,DOA
55668,DOE
55669,CON
55670,DOA
55671,VIE
55672,VIE
55674,KOC,DBE,KAZ,KON
55675,DBE
55677,VIE,DOE,PUF
55679,DBE,DPT,CON,ZEN
55680,DOE
55681,DOB
55682,DBE,DOV
55683,VIS
55684,DBE
55685,DOA
55686,DPO,KRS,MOC
55687,KOC,KON
55688,DPT
55689,DOA
55690,DOE
55691,TER
55692,VEN
55693,INT,LEG
55694,DOG
55695,DOE
55696,DOV,VEN
55697,DOB
55698,PRA
55699,TRI
55700,DOA
55701,CPT,PRA
55704,CPT
55705,DBE
55706,CPT
55707,DOE,DPT
55708,INT
55709,DOE,DBE
55710,VEN
55712,DOA
55713,CPT
55714,TRI
55715,MSA
55716,INT,DBE
55717,DBE,DPT
55718,CPT
55719,PLU
55721,DOA,PRA
55722,CON
55723,DOV,CPT
55724,DBE,MOP,X4,CAN
55727,DBE
55728,JUV
55729,DOE
55730,DPT
55731,DBE
55732,KOC,DOA,CON
55733,KOC
55734,VEN,ALI
55735,DOV
55736,TRI
55737,CON
55738,DOG,THA
55739,DOB,DPT,KON
55740,INT
55741,DOA,MAG
55742,DPT
55743,DPT
55744,CPT
55746,TRI
55747,VIE,DBE
55748,TER,MOC
55750,TRI
55751,DOV
55752,VIS
55753,CON
55754,TRI
55755,VEN
55756,DOG
55757,VIS,KON,KRJ,TER
55758,DOB
55759,DOE,DOP
55761,DBE
55762,VEN
55763,PRA
55764,CON
55765,VEN
55766,DOB
55767,X4
55769,MOC
55770,DBE
55771,VIS,DBE,CPT
55772,DOG,DOB
55773,DPT
55774,JUV,TRI
55775,VIS
55776,DOP
55777,VIS
55779,DOE
55780,VIS
55781,PLU
55782,LEG
55783,TER
55784,CPT
55787,VIE,DOP,VEN,MOC
55788,DOA,PLU
55789,CPT
55790,VEN
55791,DBE
55792,TRI
55793,DOV
55794,DPT
55795,TRI,CPT
55796,MEL
55797,CON
55798,DPT
55800,VIS,PRA
55801,DOP
55804,KOC
55805,CON
55806,CPT
55808,INT
55809,BIM
55810,CPT,CON
55811,DOE
55813,DOB
55815,JUV,CPT
55816,TRI
55817,INT,CPT
55818,KOC
55819,DPO
55820,DBE
55822,DPT,PRA,MOC
55823,DPT
55824,DOB
55825,CPT
55826,CPT,X4
55827,DPT
55828,VIS
55829,PRA,SIL
55831,DPT
55832,BIM
55834,TRI
55835,DBE,PRE
55836,BIM,VEN
55837,DPO
55838,VIS,DOB
55840,DOB
55841,DOB,DOA
55842,DOE
55843,DOB
55844,INT
55845,INT
55846,CON
55847,KON
55848,VIS,KAZ,PLU,CON,SOC
55850,KOC,KON
55851,DOA
55855,DBE
55856,LEG
55858,DOP
55859,CPT
55860,INT
55861,DOE
55862,CPT
55863,INT
55864,CON
55867,AH,CON,THA,ZEN
55868,DPT
55869,DOE,DPT,DOP
55870,PLU
55871,DOE
55872,DOE
55873,DOA
55875,CPT,TER
55876,JUV
55877,DOA
55878,VEN
55879,DBE
55880,DOE,AH
55881,DOV
55882,MOP
55884,TER
55885,DOE
55886,ZEN
55887,DOA
55888,DPT
55889,JUV,VEN
55890,INT
55891,CON
55892,BIM
55893,TRI
55894,LEG
55895,CPT
55896,LEG
55898,INT
55899,VEN
55900,CPT,CON
55901,CPT
55902,CPT,AH
55903,KRJ
55904,INT
55905,DOE
55906,INT,COMO
55907,VIS
55908,DBE
55909,JUV,DOP,CPT,PRA
55910,INT
55911,DBE,LEG,MEL
55913,DOA,PLU
55914,DPT
55915,INT
55916,VIE
55918,CPT
55919,X2
55921,KRJ
55922,DPT
55923,BIM,DOA
55924,DOE
55925,DBE
55926,PRA,VEN
55927,DPT
55929,KOC
55931,MOP
55933,DPT,DOA
55934,CPT
55935,VIS,TRI,DBE,CON,MOP,TER
55936,INT
55937,CON
55938,DBE
55939,JUV,VEN
55941,DOB
55942,DPT
55943
55944,KEA
55945,DOA
55946,DPT
55947,TRI
55948,DPO
55949,DOE
55950,LEG
55951,DOA
55953,DPT
55954,INT,CPT
55955,DOE,DOP
55956,DPT
55957,VIS,DBE,DOA
55958,VEN
55959,VIE
55960,INT
55961,DOB
55962,INT
55964,CPT
55965,VIS,INT,DOA,CPT
55966,DOV
55967,CPT
55968,DOA
55969,DOA
55971,DOE,KON,DPO
55972,DOA,CPT
55974,TRI
55975,KOC
55976,VIS
55977,DOE
55978,INT,DBE,PLU,CON
55979,DOE,KOC
55980,BIM
55982,DOG
55983,DOE,DBE,CPT
55984,AH,CON
55985,TRI,KAZ,KRJ
55986,DOE,VEN
55987,MAG,VEN
55988,VIE,DBE
55989,-1,TRI,PLU
55990,CPT
55991,VIS,DOA
55992,DOE
55993,DOE
55994,PLU
55995,PLU
55996,CON
55997,KON
55998,KOC
55999,CAN,FER
56001,KOC,DOA
56002,DOE
56003,DOB
56006,TRI
56007,TRI
56008,VIE,BIM
56009,DPO
56010,DOE,KON
56011,PLU
56012,DPT
56013,TRI,DPT
56014,MSA
56015,JUV,DPT
56016,JUV,KOC,PRA
56017,TRI,DPT
56018,CPT
56019,CPT
56020,DOA
56021,DOE,DOB,DPO
56022,DBE,DOP
56023,DOV
56024,DOE
56025,MOC
56026,DOE
56027,LEG
56028,KRJ,VEN
56029,TRI,PRA
56030,TER
56031,INT
56033,INT
56034,INT
56036,INT
56037,CON
56038,CON
56039,DOE,DOB,DBE,DPO
56040,CPT
56041,DOA,VEN
56042,VIS
56043,MOP,VEN
56044,VIS
56046,KON
56047,INT,CON
56050,DPT,PRA
56052,DOA
56053,PLU
56054,DOA
56055,DBE
56056,DOP
56057,VEN
56058,INT
56060,DPT
56061,DOA
56062,DOP
56063,KAZ,VEN
56064,BIM
56065,DOA
56067,DOE,DOA
56069,PLU
56070,PLU
56071,DPT
56072,VIE,BIM
56073,KON
56074,DOE
56075,CON
56076,PLU
56077,PLU
56079,INT,DOE
56081,DBE
56083,DOA
56084,DOE
56085,DBE
56086,DOA,CPT
56087,DBE
56088,DBE
56089,DOE
56090,DOE,BIM
56091,VIS,KOC,DBE,VEN
56092,KOC,BIM
56093,CPT
56094,PRA
56096,LEG
56097,PLU
56098,TRI,DPT,TER
56099,TRI
56100,VIS,INT
56102,PLU
56103,DOE,KOC,DOV
56104,DBE
56106,VEN
56107,DOE
56108,DOE
56109,INT
56110,BIM,LEV
56111,CON
56112,PLU
56113,DPT,CPT
56114,DPO
56115,VEN
56116,CPT
56117,VIE
56120,VEN
56121,TRI
56122,DOV
56123,TRI
56124,CON
56125,DOP
56126,VIE
56127,DBE
56129,DBE
56130,PLU
56131,ALI
56132,CPT
56133,TRI,CPT
56135,INT,DOE,CON,MOC
56136,KAZ,DPT
56138,INT
56139,DOV
56140,DOA
56141,MEL,FER
56142,DOB
56143,BIM
56144,DOE
56145,PLU
56146,DOB
56147,KRS
56148,BIM
56149,DOG
56150,DOA
56151,PLU
56153,INT
56154,INT,KOC
56156,TRI,DPO,MOC
56157,INT
56158,DPT
56159,DOE
56160,INT,KOC,DBE
56161,PLU
56162,KOC,MEL
56163,DOG,DOE,DBE
56165,TRI,DBE
56167,DOB
56168,PLU
56169,INT,KON,PRA
56170,DOB,KOC
56171,INT
56172,MOC
56173,KOC
56174,DOB,KON,CPT
56175,PRA
56176,MOP,X5
56177,INT,TER
56178,VIE
56179,VIS
56180,PLU
56181,DOE
56182,KON,CON,VEN,MOC,COMO
56184,CON
56185,INT,DOE
56186,DBE
56188,VEN
56189,DPT
56191,DOE
56192,LEG,TER
56193,DBE
56194,CPT
56196,DPT
56197,CPT
56198,CON
56199,VIS
56200,TRI
56202,TRI,MOP,VEN
56203,DPT,DOP
56205,INT
56207,DOA
56208,DPT
56209,CPT
56210,VIE
56211,DOA
56212,DOA
56213,CPT
56214,JUV
56215,DOB
56216,DOG
56217,KOC
56218,DBE
56219,CPT
56221,KRJ
56222,DOA,CON
56223,DOE
56224,DOB
56226,DPT,KON
56227,DBE
56228,INT
56229,TRI
56230,DPT,DOP,MOP,DPO
56232,VIS
56233,DOG,DOE,CON
56234,DOE,KON
56235,MSA
56236,TRI
56237,DOA
56238,DBE
56239,VIE
56240,DOA
56241,KOC
56242,DOV
56243,DOE
56244,DPT,MOP
56245,CON
56246,DPT
56247,KON,DOP
56248,DBE
56249,CPT
56250,CON
56251,VEN
56253,VIS,VIE,AH
56254,DBE
56255,PLU
56256,INT
56257,DOB
56258,PRA
56259,VIS
56260,DOE
56261,VIS
56264,CPT
56266,DOB
56267,DOA
56268,DOE,DBE
56269,VIS
56271,TER
56272,VIE,DPT,PRA
56275,DPT
56276,INT
56277,INT,CPT
56278,DBE
56279,TRI,KAZ,PRA,PUF
56280,SLI
56281,CPT
56282,DPT,VEN
56284,BIM
56285,CPT
56286,DOE,BIM,PRA
56287,PLU
56288,CPT
56289,KOC,KON,DOP
56290,INT,DOB,DOA
56291,DOE
56292,DOG
56293,INT
56294,PLU
56295,DBE
56297,LEG,CON
56298,DPT
56299,CPT
56300,DOA
56301,KON,PLU
56302,DBE,KON
56303,CPT
56304,INT,PRA
56306,MOP
56307,DOE,DOA
56308,KOC
56309,INT
56310,DOB,DPT,DPO
56311,INT,DBE
56312,DOE,ZEN
56313,DPT
56314,PLU
56315,DOA
56316,INT
56317,CPT
56319,VIS,VIE,DOP,VEN,ALI
56321,INT
56322,CON,VEN
56323,DOG
56324,INT,BIM
56325,CON
56326,INT
56327,CPT
56328,KON
56329,INT,TRI,DOB,DOP
56330,CPT
56331,INT
56332,LEG
56333,VEN
56334,INT,KOC,DPT,KON,CON
56335,DPT
56336,CON
56338,AD,TRI,VIE,DBE
56339,CON,DPO
56342,DOV
56343,INT
56344,DOA
56345,KOC
56346,DOE,DBE
56347,VEN
56348,DOB,DOA,CON
56350,DOA
56351,VIS,TRI,VIE,CON,VEN,MEL
56352,DOE
56353,KOC
56354,PLU
56356,DOB
56357,DOV
56358,DBE
56359,DPT
56360,DBE
56365,DOA
56366,INT
56367,VIS,INT,KOC,KRJ
56368,INT
56369,CON
56370,DBE
56371,DOA,PLU
56372,CPT
56373,INT
56375,DOA
56376,DOA,CPT
56377,CPT
56378,CPT
56379,KON,KRS
56381,PLU
56382,KON,DOA
56384,DOE
56387,DBE
56388,MOC,LAR,ODI
56389,VEN
56390,DOE,CPT
56392,CPT
56394,VIS,PLU
56395,KON
56396,DOA
56398,MAG
56399,TRI,KOC
56401,TRI
56402,GOA
56403,DBE,DPT
56405,INT,DOE,DBE
56406,DOE,DBE
56407,DOB,CPT
56408,TRI
56409,PLU
56410,TRI
56411,PRA
56412,VIS
56414,CPT
56415,DPT
56416,DOE
56417,CON
56419,DOG
56421,INT
56422,VIS,INT
56423,DBE
56424,DOE
56425,CPT
56426,KON
56427,DOE
56428,PLU
56430,PLU
56431,DOA,LEG
56432,DOG,PLU
56433,TRI,PLU
56434,TRI,DPT
56435,CPT
56437,JUV,PLU
56439,DOG,TRI
56440,KON
56441,DBE,DPT
56442,DOA
56443,VIS
56444,DOE
56445,VIE,DOE
56446,VEN
56447,DOA
56448,PRA
56449,CPT
56451,TER
56452,KOC,DPT,KON
56454,DOE
56455,VEN
56457,DOA
56458,VEN
56459,DOB
56460,DOE
56461,TRI,CON
56463,DPT
56464,VEN
56465,DOE,DOA,PLU
56466,CPT,THA
56467,JUV
56468,CPT
56471,CPT
56472,DOG
56473,TER
56474,MOC
56475,PRA
56476,CPT
56477,DBE
56478,DOA
56481,PLU
56482,VEN
56483,VIE,DBE,DPT,DOA,PRA
56485,DOG,BIM,CPT
56486,BIM
56487,DOA
56488,TRI,DOE,CON
56489,DOB,CPT
56490,CON
56492,JUV
56493,BIM
56494,DPT
56495,CON
56496,TRI
56497,INT,DPO
56498,DPT,LEG,CON
56499,TRI
56500,BIM,CPT,VEN
56501,DOE,DBE,KRS
56502,MAG
56503,LEG,VEN
56504,DOE
56505,KOC
56508,INT,DOB,DOA
56510,VEN
